userid,libraryid,seatid,created_at,action,actionfrom
4711,2,3,2019-11-27 15:59:12,cancel,user
4711,2,6,2019-11-27 15:59:22,reserve,user
4711,2,6,2019-11-27 15:59:31,cancel,user
4194,2,92,2019-11-27 16:03:08,cancel,system
4222,2,3,2019-11-27 16:08:14,reserve,user
4222,2,3,2019-11-27 16:08:23,cancel,user
1509,2,3,2019-11-27 16:10:36,reserve,user
1509,2,3,2019-11-27 16:10:39,cancel,user
4194,2,92,2019-11-27 16:20:47,reserve,user
4194,2,92,2019-11-27 16:21:19,confirm,user
5337,2,1,2019-11-27 16:21:26,confirm,user
1139,2,3,2019-11-27 16:26:17,reserve,user
1139,2,3,2019-11-27 16:26:25,cancel,user
556,2,90,2019-11-27 16:30:20,confirm,user
4862,2,7,2019-11-27 16:30:40,cancel,system
3812,2,5,2019-11-27 16:30:59,cancel,system
4190,2,3,2019-11-27 16:34:31,reserve,user
4190,2,3,2019-11-27 16:34:43,cancel,user
4741,2,91,2019-11-27 16:35:29,cancel,system
4713,2,89,2019-11-27 16:35:36,cancel,system
4713,2,89,2019-11-27 16:38:15,reserve,user
4713,2,89,2019-11-27 16:38:44,confirm,user
2318,2,91,2019-11-27 16:47:41,reserve,user
2318,2,91,2019-11-27 16:47:54,cancel,user
4069,2,8,2019-11-27 16:49:17,reserve,user
4069,2,8,2019-11-27 16:49:32,cancel,user
5712,2,2,2019-11-27 16:54:03,cancel,system
869,2,91,2019-11-27 17:01:00,reserve,user
869,2,91,2019-11-27 17:01:06,cancel,user
2247,2,8,2019-11-27 17:08:08,reserve,user
2247,2,8,2019-11-27 17:08:20,cancel,user
2078,2,8,2019-11-27 17:09:15,reserve,user
2078,2,8,2019-11-27 17:09:21,cancel,user
4564,2,2,2019-11-27 17:19:32,reserve,user
4564,2,2,2019-11-27 17:19:38,cancel,user
1312,2,2,2019-11-27 17:21:15,reserve,user
1312,2,2,2019-11-27 17:21:20,cancel,user
4194,2,92,2019-11-27 17:21:20,cancel,system
5337,2,1,2019-11-27 17:21:27,cancel,system
556,2,90,2019-11-27 17:30:21,cancel,system
556,2,92,2019-11-27 17:33:59,reserve,user
5085,2,90,2019-11-27 17:36:29,reserve,user
5085,2,90,2019-11-27 17:36:38,cancel,user
4713,2,89,2019-11-27 17:38:45,cancel,system
4531,2,1,2019-11-27 17:53:06,reserve,user
4531,2,1,2019-11-27 17:53:10,cancel,user
556,2,92,2019-11-27 17:54:00,cancel,system
4164,2,90,2019-11-27 17:54:17,reserve,user
4164,2,90,2019-11-27 17:54:24,cancel,user
3418,2,1,2019-11-27 18:06:24,reserve,user
3418,2,1,2019-11-27 18:06:30,cancel,user
3418,2,90,2019-11-27 18:06:45,reserve,user
3418,2,90,2019-11-27 18:06:52,cancel,user
516,2,89,2019-11-27 18:12:15,reserve,user
516,2,89,2019-11-27 18:12:19,cancel,user
408,2,1,2019-11-27 18:16:52,reserve,user
408,2,1,2019-11-27 18:17:01,cancel,user
4518,2,90,2019-11-27 18:19:25,reserve,user
4518,2,90,2019-11-27 18:19:32,cancel,user
4518,2,8,2019-11-27 18:19:45,reserve,user
4518,2,8,2019-11-27 18:19:47,cancel,user
146,2,92,2019-11-27 18:25:35,reserve,user
146,2,92,2019-11-27 18:25:49,cancel,user
5177,2,1,2019-11-27 18:29:49,reserve,user
5177,2,1,2019-11-27 18:30:07,cancel,user
5177,2,1,2019-11-27 18:30:15,reserve,user
5177,2,1,2019-11-27 18:30:19,cancel,user
1036,2,6,2019-11-27 18:33:43,reserve,user
1036,2,6,2019-11-27 18:33:49,cancel,user
5716,2,8,2019-11-27 19:00:55,reserve,user
5716,2,8,2019-11-27 19:01:00,cancel,user
2331,2,1,2019-11-27 19:02:21,reserve,user
2331,2,1,2019-11-27 19:02:28,cancel,user
4963,2,90,2019-11-27 19:05:51,reserve,user
4963,2,90,2019-11-27 19:05:58,cancel,user
3703,2,1,2019-11-27 19:08:46,reserve,user
3703,2,1,2019-11-27 19:08:59,cancel,user
4823,2,6,2019-11-27 19:15:54,reserve,user
4823,2,6,2019-11-27 19:15:58,cancel,user
5660,2,6,2019-11-27 19:16:41,reserve,user
5660,2,6,2019-11-27 19:16:45,cancel,user
5139,2,8,2019-11-27 19:17:24,reserve,user
5139,2,8,2019-11-27 19:17:28,cancel,user
4426,2,1,2019-11-27 19:47:36,reserve,user
4426,2,1,2019-11-27 19:48:01,cancel,user
2009,2,1,2019-11-27 19:51:07,reserve,user
2009,2,1,2019-11-27 19:51:09,cancel,user
1509,2,7,2019-11-27 19:51:10,reserve,user
1509,2,7,2019-11-27 19:51:13,cancel,user
932,2,7,2019-11-27 19:54:48,reserve,user
932,2,7,2019-11-27 19:54:52,cancel,user
566,2,90,2019-11-27 19:55:00,reserve,user
566,2,90,2019-11-27 19:55:05,cancel,user
566,2,8,2019-11-27 19:56:53,reserve,user
566,2,8,2019-11-27 19:57:00,cancel,user
2317,2,89,2019-11-27 19:59:05,reserve,user
2317,2,89,2019-11-27 19:59:10,cancel,user
5974,2,92,2019-11-27 19:59:58,reserve,user
5974,2,92,2019-11-27 20:00:05,cancel,user
3791,2,1,2019-11-27 20:05:08,reserve,user
3791,2,1,2019-11-27 20:07:00,cancel,user
3401,2,90,2019-11-27 20:15:08,reserve,user
3401,2,90,2019-11-27 20:15:12,cancel,user
3401,2,1,2019-11-27 20:15:19,reserve,user
3401,2,1,2019-11-27 20:15:20,cancel,user
1816,2,7,2019-11-27 20:15:36,reserve,user
1816,2,7,2019-11-27 20:15:41,cancel,user
5152,2,91,2019-11-27 20:16:18,reserve,user
5152,2,91,2019-11-27 20:16:34,cancel,user
17,2,89,2019-11-27 20:20:19,reserve,user
17,2,89,2019-11-27 20:20:33,cancel,user
3535,2,8,2019-11-27 20:22:22,reserve,user
3535,2,8,2019-11-27 20:22:27,cancel,user
3036,2,1,2019-11-27 20:36:27,reserve,user
3036,2,1,2019-11-27 20:36:37,cancel,user
1643,2,1,2019-11-27 20:37:25,reserve,user
1590,2,2,2019-11-27 20:37:37,reserve,user
1643,2,1,2019-11-27 20:37:37,cancel,user
1590,2,2,2019-11-27 20:37:46,cancel,user
1643,2,1,2019-11-27 20:37:47,reserve,user
5717,2,4,2019-11-27 20:37:53,reserve,user
5717,2,4,2019-11-27 20:38:03,cancel,user
1643,2,1,2019-11-27 20:38:04,cancel,user
1643,2,1,2019-11-27 20:39:41,reserve,user
1643,2,1,2019-11-27 20:39:45,cancel,user
4172,2,8,2019-11-27 20:46:24,reserve,user
4172,2,8,2019-11-27 20:46:30,cancel,user
4080,2,1,2019-11-27 21:03:09,reserve,user
4080,2,1,2019-11-27 21:03:13,cancel,user
4916,2,1,2019-11-27 21:03:40,reserve,user
4916,2,1,2019-11-27 21:03:45,cancel,user
4916,2,1,2019-11-27 21:04:05,reserve,user
4916,2,1,2019-11-27 21:04:17,cancel,user
1816,2,6,2019-11-27 21:05:39,reserve,user
1816,2,6,2019-11-27 21:05:42,cancel,user
1816,2,4,2019-11-27 21:06:12,reserve,user
1816,2,4,2019-11-27 21:06:46,cancel,user
188,2,8,2019-11-27 21:10:16,reserve,user
188,2,8,2019-11-27 21:11:00,cancel,user
188,2,89,2019-11-27 21:11:17,reserve,user
277,2,8,2019-11-27 21:12:44,reserve,user
277,2,8,2019-11-27 21:12:48,cancel,user
3603,2,90,2019-11-27 21:25:23,reserve,user
3603,2,90,2019-11-27 21:25:40,cancel,user
3603,2,90,2019-11-27 21:25:58,reserve,user
3603,2,90,2019-11-27 21:26:31,cancel,user
5867,2,90,2019-11-27 21:30:34,reserve,user
5867,2,90,2019-11-27 21:30:41,cancel,user
188,2,89,2019-11-27 21:31:18,cancel,system
1767,2,1,2019-11-27 21:38:28,reserve,user
1767,2,1,2019-11-27 21:38:36,cancel,user
774,2,91,2019-11-27 21:56:59,reserve,user
774,2,91,2019-11-27 21:57:10,cancel,user
1155,2,89,2019-11-27 22:02:17,reserve,user
1155,2,89,2019-11-27 22:02:27,cancel,user
2287,2,2,2019-11-27 22:17:09,reserve,user
2287,2,2,2019-11-27 22:17:19,cancel,user
3224,2,8,2019-11-27 22:20:04,reserve,user
1198,2,6,2019-11-27 22:32:35,reserve,user
1198,2,6,2019-11-27 22:32:42,cancel,user
1198,2,1,2019-11-27 22:32:57,reserve,user
1198,2,1,2019-11-27 22:32:59,cancel,user
2219,2,89,2019-11-27 22:36:26,reserve,user
2219,2,89,2019-11-27 22:36:45,cancel,user
3224,2,8,2019-11-27 22:40:05,cancel,system
1008,2,1,2019-11-27 22:45:37,reserve,user
1008,2,1,2019-11-27 22:45:49,cancel,user
1182,2,92,2019-11-27 22:46:47,reserve,user
1182,2,92,2019-11-27 22:47:01,cancel,user
1182,2,90,2019-11-27 22:47:14,reserve,user
1182,2,90,2019-11-27 22:47:16,cancel,user
2813,2,7,2019-11-27 22:50:12,reserve,user
2813,2,7,2019-11-27 22:50:16,cancel,user
2813,2,1,2019-11-27 22:50:31,reserve,user
2813,2,1,2019-11-27 22:50:35,cancel,user
2633,2,89,2019-11-27 22:52:31,reserve,user
2633,2,89,2019-11-27 22:52:40,cancel,user
5620,2,1,2019-11-27 23:06:56,reserve,user
5620,2,1,2019-11-27 23:07:03,cancel,user
4002,2,1,2019-11-27 23:27:55,reserve,user
4002,2,1,2019-11-27 23:28:00,cancel,user
5221,2,8,2019-11-27 23:48:01,reserve,user
5221,2,8,2019-11-27 23:48:03,cancel,user
5221,2,1,2019-11-27 23:48:21,reserve,user
5221,2,1,2019-11-27 23:48:44,cancel,user
4576,2,7,2019-11-27 23:53:37,reserve,user
4576,2,7,2019-11-27 23:53:39,cancel,user
5899,2,1,2019-11-27 23:58:27,reserve,user
5899,2,1,2019-11-27 23:58:36,cancel,user
2106,2,1,2019-11-28 00:05:21,reserve,user
2106,2,1,2019-11-28 00:05:29,cancel,user
5640,2,8,2019-11-28 00:35:12,reserve,user
5640,2,8,2019-11-28 00:36:00,cancel,user
2910,2,1,2019-11-28 01:00:56,reserve,user
2910,2,1,2019-11-28 01:01:04,cancel,user
1605,2,89,2019-11-28 03:54:56,reserve,user
1605,2,89,2019-11-28 03:55:11,cancel,user
1605,2,89,2019-11-28 03:55:27,reserve,user
1605,2,89,2019-11-28 03:55:35,cancel,user
4412,2,8,2019-11-28 05:52:27,reserve,user
4412,2,8,2019-11-28 05:52:29,cancel,user
2680,2,8,2019-11-28 06:05:00,reserve,user
2680,2,8,2019-11-28 06:05:13,cancel,user
620,2,8,2019-11-28 06:08:29,reserve,user
620,2,8,2019-11-28 06:08:41,cancel,user
4852,2,89,2019-11-28 06:30:24,reserve,user
4852,2,89,2019-11-28 06:30:37,cancel,user
811,2,6,2019-11-28 06:43:43,reserve,user
811,2,6,2019-11-28 06:43:47,cancel,user
1182,2,1,2019-11-28 06:46:45,reserve,user
1182,2,1,2019-11-28 06:46:55,cancel,user
3878,2,8,2019-11-28 06:53:13,reserve,user
3878,2,8,2019-11-28 06:53:20,cancel,user
1182,2,90,2019-11-28 07:06:31,reserve,user
1182,2,90,2019-11-28 07:06:46,cancel,user
5048,2,90,2019-11-28 07:09:44,reserve,user
5048,2,90,2019-11-28 07:09:47,cancel,user
5048,2,89,2019-11-28 07:10:01,reserve,user
5048,2,89,2019-11-28 07:10:24,cancel,user
5048,2,1,2019-11-28 07:10:48,reserve,user
5048,2,1,2019-11-28 07:10:58,cancel,user
5401,2,1,2019-11-28 07:22:00,reserve,user
5401,2,1,2019-11-28 07:22:08,cancel,user
4632,2,1,2019-11-28 07:34:04,reserve,user
4632,2,1,2019-11-28 07:34:06,cancel,user
4632,2,8,2019-11-28 07:34:20,reserve,user
4632,2,8,2019-11-28 07:34:27,cancel,user
2878,2,7,2019-11-28 07:46:20,reserve,user
2878,2,7,2019-11-28 07:46:26,cancel,user
2412,2,8,2019-11-28 07:54:32,reserve,user
2412,2,8,2019-11-28 07:54:42,cancel,user
2116,2,8,2019-11-28 07:55:00,reserve,user
2116,2,8,2019-11-28 07:55:18,cancel,user
2527,2,1,2019-11-28 08:07:07,reserve,user
2527,2,1,2019-11-28 08:07:12,cancel,user
1364,2,6,2019-11-28 08:07:55,reserve,user
1364,2,6,2019-11-28 08:08:01,cancel,user
908,2,6,2019-11-28 08:20:17,reserve,user
362,2,89,2019-11-28 08:20:38,reserve,user
908,2,6,2019-11-28 08:21:32,cancel,user
5842,2,90,2019-11-28 08:21:38,reserve,user
908,2,92,2019-11-28 08:21:47,reserve,user
4738,2,4,2019-11-28 08:25:22,reserve,user
4738,2,4,2019-11-28 08:25:24,cancel,user
908,2,92,2019-11-28 08:28:17,confirm,user
1395,2,1,2019-11-28 08:31:07,reserve,user
1395,2,1,2019-11-28 08:31:10,cancel,user
1395,2,91,2019-11-28 08:31:21,reserve,user
1395,2,91,2019-11-28 08:31:28,cancel,user
712,2,1,2019-11-28 08:31:38,reserve,user
712,2,1,2019-11-28 08:32:35,cancel,user
712,2,1,2019-11-28 08:32:51,reserve,user
712,2,1,2019-11-28 08:33:06,cancel,user
1834,2,5,2019-11-28 08:33:56,reserve,user
1834,2,5,2019-11-28 08:33:58,cancel,user
1834,2,1,2019-11-28 08:34:15,reserve,user
1834,2,1,2019-11-28 08:34:18,cancel,user
1129,2,91,2019-11-28 08:37:42,reserve,user
5842,2,90,2019-11-28 08:38:41,confirm,user
362,2,89,2019-11-28 08:38:49,confirm,user
1129,2,91,2019-11-28 08:40:01,cancel,user
1129,2,91,2019-11-28 08:40:09,reserve,user
1129,2,91,2019-11-28 08:41:11,cancel,user
4476,2,1,2019-11-28 08:41:45,reserve,user
4476,2,1,2019-11-28 08:41:47,cancel,user
1395,2,1,2019-11-28 08:41:59,reserve,user
3860,2,3,2019-11-28 08:42:01,reserve,user
1395,2,1,2019-11-28 08:43:08,confirm,user
545,2,8,2019-11-28 08:43:58,reserve,user
545,2,8,2019-11-28 08:44:25,cancel,user
3827,2,91,2019-11-28 08:45:01,reserve,user
3827,2,91,2019-11-28 08:45:06,cancel,user
4212,2,2,2019-11-28 08:49:50,reserve,user
4212,2,2,2019-11-28 08:49:54,cancel,user
4212,2,7,2019-11-28 08:50:19,reserve,user
4212,2,7,2019-11-28 08:50:43,confirm,user
4212,2,7,2019-11-28 08:52:02,cancel,user
2582,2,91,2019-11-28 08:52:36,reserve,user
2582,2,91,2019-11-28 08:52:44,cancel,user
2582,2,91,2019-11-28 08:53:52,reserve,user
2582,2,91,2019-11-28 08:54:35,cancel,user
1303,2,5,2019-11-28 08:54:55,reserve,user
1303,2,5,2019-11-28 08:55:00,cancel,user
5266,2,8,2019-11-28 08:55:56,reserve,user
5266,2,8,2019-11-28 08:55:59,cancel,user
4858,2,4,2019-11-28 08:57:43,reserve,user
4858,2,4,2019-11-28 08:57:47,cancel,user
933,2,4,2019-11-28 09:00:24,reserve,user
4864,2,6,2019-11-28 09:00:25,reserve,user
3860,2,3,2019-11-28 09:00:34,confirm,user
933,2,4,2019-11-28 09:00:40,confirm,user
4864,2,6,2019-11-28 09:00:45,confirm,user
1199,2,8,2019-11-28 09:02:09,reserve,user
1199,2,8,2019-11-28 09:02:14,cancel,user
712,2,7,2019-11-28 09:03:53,reserve,user
712,2,7,2019-11-28 09:04:10,cancel,user
712,2,8,2019-11-28 09:04:16,reserve,user
4862,2,7,2019-11-28 09:05:55,reserve,user
712,2,8,2019-11-28 09:06:04,cancel,user
4862,2,7,2019-11-28 09:06:27,confirm,user
4141,2,2,2019-11-28 09:15:54,reserve,user
4141,2,2,2019-11-28 09:16:00,cancel,user
4985,2,8,2019-11-28 09:20:16,reserve,user
4985,2,8,2019-11-28 09:20:21,cancel,user
908,2,92,2019-11-28 09:20:47,confirm,user
908,2,92,2019-11-28 09:20:53,confirm,user
2422,2,91,2019-11-28 09:21:29,reserve,user
3225,2,8,2019-11-28 09:26:27,reserve,user
3225,2,8,2019-11-28 09:27:10,confirm,user
3027,2,2,2019-11-28 09:28:32,reserve,user
3027,2,2,2019-11-28 09:28:40,cancel,user
1395,2,1,2019-11-28 09:31:21,confirm,user
5099,2,2,2019-11-28 09:33:07,reserve,user
5099,2,2,2019-11-28 09:33:10,cancel,user
3724,2,2,2019-11-28 09:34:22,reserve,user
3724,2,2,2019-11-28 09:34:30,cancel,user
3724,2,5,2019-11-28 09:35:01,reserve,user
3724,2,5,2019-11-28 09:35:17,cancel,user
5526,2,2,2019-11-28 09:35:21,reserve,user
5526,2,2,2019-11-28 09:35:43,confirm,user
5842,2,90,2019-11-28 09:37:28,confirm,user
362,2,89,2019-11-28 09:37:34,confirm,user
5841,2,5,2019-11-28 09:39:34,reserve,user
2422,2,91,2019-11-28 09:41:30,cancel,system
433,2,91,2019-11-28 09:43:54,reserve,user
908,2,92,2019-11-28 09:46:36,confirm,user
933,2,4,2019-11-28 09:49:44,confirm,user
4864,2,6,2019-11-28 09:49:49,confirm,user
5841,2,5,2019-11-28 09:59:34,cancel,system
3860,2,3,2019-11-28 10:00:12,confirm,user
5337,2,5,2019-11-28 10:01:01,reserve,user
5337,2,5,2019-11-28 10:01:19,confirm,user
433,2,91,2019-11-28 10:03:55,cancel,system
1363,2,91,2019-11-28 10:05:27,reserve,user
4862,2,7,2019-11-28 10:06:28,cancel,system
735,2,7,2019-11-28 10:14:17,reserve,user
735,2,7,2019-11-28 10:14:22,cancel,user
5712,2,7,2019-11-28 10:14:50,reserve,user
1395,2,1,2019-11-28 10:24:41,confirm,user
1363,2,91,2019-11-28 10:25:28,cancel,system
3225,2,8,2019-11-28 10:27:11,cancel,system
532,2,8,2019-11-28 10:31:38,reserve,user
532,2,8,2019-11-28 10:32:39,confirm,user
5712,2,7,2019-11-28 10:34:51,cancel,system
5526,2,2,2019-11-28 10:35:44,cancel,system
5842,2,90,2019-11-28 10:37:28,cancel,system
362,2,89,2019-11-28 10:37:34,cancel,system
5842,2,90,2019-11-28 10:37:44,reserve,user
5842,2,90,2019-11-28 10:37:55,confirm,user
4091,2,2,2019-11-28 10:37:58,reserve,user
362,2,89,2019-11-28 10:37:58,reserve,user
4091,2,2,2019-11-28 10:38:01,cancel,user
908,2,92,2019-11-28 10:38:01,confirm,user
362,2,89,2019-11-28 10:38:04,confirm,user
5842,2,90,2019-11-28 10:38:09,confirm,user
933,2,4,2019-11-28 10:38:36,confirm,user
4864,2,6,2019-11-28 10:41:53,confirm,user
1633,2,7,2019-11-28 10:42:22,reserve,user
1633,2,7,2019-11-28 10:42:28,cancel,user
237,2,91,2019-11-28 10:43:34,reserve,user
595,2,7,2019-11-28 10:47:20,reserve,user
595,2,7,2019-11-28 10:47:26,cancel,user
237,2,91,2019-11-28 10:50:13,cancel,user
237,2,91,2019-11-28 10:50:33,reserve,user
237,2,91,2019-11-28 10:53:09,confirm,user
4144,2,7,2019-11-28 10:55:54,reserve,user
4144,2,7,2019-11-28 10:56:00,cancel,user
5842,2,90,2019-11-28 10:56:47,cancel,user
1395,2,1,2019-11-28 10:57:54,confirm,user
5526,2,2,2019-11-28 10:57:54,reserve,user
5526,2,2,2019-11-28 10:58:00,confirm,user
3860,2,3,2019-11-28 10:58:03,confirm,user
4281,2,90,2019-11-28 11:00:47,reserve,user
4281,2,90,2019-11-28 11:00:52,cancel,user
5337,2,5,2019-11-28 11:01:20,cancel,system
5337,2,5,2019-11-28 11:02:56,reserve,user
3803,2,7,2019-11-28 11:03:13,reserve,user
5337,2,5,2019-11-28 11:03:27,confirm,user
3803,2,7,2019-11-28 11:03:32,cancel,user
5938,2,7,2019-11-28 11:05:19,reserve,user
3172,2,90,2019-11-28 11:06:07,reserve,user
5938,2,7,2019-11-28 11:06:18,cancel,user
3860,2,3,2019-11-28 11:24:57,confirm,user
1395,2,1,2019-11-28 11:25:26,confirm,user
3172,2,90,2019-11-28 11:26:08,cancel,system
3225,2,7,2019-11-28 11:30:24,reserve,user
4864,2,6,2019-11-28 11:30:35,confirm,user
3225,2,7,2019-11-28 11:32:18,confirm,user
933,2,4,2019-11-28 11:32:25,cancel,user
532,2,8,2019-11-28 11:32:40,cancel,system
3381,2,8,2019-11-28 11:33:37,reserve,user
3381,2,8,2019-11-28 11:33:45,cancel,user
3381,2,4,2019-11-28 11:33:52,reserve,user
3225,2,7,2019-11-28 11:34:35,confirm,user
3381,2,4,2019-11-28 11:35:00,confirm,user
362,2,89,2019-11-28 11:35:35,confirm,user
4862,2,8,2019-11-28 11:35:42,reserve,user
4862,2,8,2019-11-28 11:35:50,confirm,user
237,2,91,2019-11-28 11:35:55,confirm,user
908,2,92,2019-11-28 11:37:55,confirm,user
4657,2,90,2019-11-28 11:41:03,reserve,user
4657,2,90,2019-11-28 11:41:36,cancel,user
3860,2,3,2019-11-28 11:49:47,confirm,user
1395,2,1,2019-11-28 11:49:55,confirm,user
5526,2,2,2019-11-28 11:58:01,cancel,system
4864,2,6,2019-11-28 12:01:17,confirm,user
5337,2,5,2019-11-28 12:03:28,cancel,system
3041,2,90,2019-11-28 12:12:19,reserve,user
3041,2,90,2019-11-28 12:12:25,cancel,user
3812,2,2,2019-11-28 12:13:02,reserve,user
3812,2,2,2019-11-28 12:13:17,confirm,user
3225,2,7,2019-11-28 12:34:36,cancel,system
908,2,92,2019-11-28 12:34:56,confirm,user
237,2,91,2019-11-28 12:34:59,confirm,user
3381,2,4,2019-11-28 12:35:01,cancel,system
362,2,89,2019-11-28 12:35:08,confirm,user
4862,2,8,2019-11-28 12:35:51,cancel,system
3860,2,3,2019-11-28 12:36:22,confirm,user
1395,2,1,2019-11-28 12:36:24,confirm,user
4916,2,5,2019-11-28 12:53:42,reserve,user
4080,2,7,2019-11-28 12:53:42,reserve,user
4916,2,5,2019-11-28 12:54:05,cancel,user
4080,2,7,2019-11-28 12:54:06,cancel,user
1089,2,8,2019-11-28 12:54:21,reserve,user
1636,2,7,2019-11-28 12:54:23,reserve,user
4713,2,5,2019-11-28 12:54:35,reserve,user
1636,2,7,2019-11-28 12:54:49,confirm,user
1089,2,8,2019-11-28 12:55:05,confirm,user
4713,2,5,2019-11-28 12:55:09,confirm,user
4864,2,6,2019-11-28 12:58:09,confirm,user
362,2,89,2019-11-28 13:03:59,confirm,user
237,2,91,2019-11-28 13:04:59,confirm,user
908,2,92,2019-11-28 13:05:06,confirm,user
4713,2,5,2019-11-28 13:07:09,cancel,user
3052,2,5,2019-11-28 13:10:41,reserve,user
3052,2,5,2019-11-28 13:11:02,cancel,user
5499,2,5,2019-11-28 13:11:23,reserve,user
5499,2,5,2019-11-28 13:11:34,cancel,user
5499,2,5,2019-11-28 13:11:39,reserve,user
5499,2,5,2019-11-28 13:11:41,cancel,user
3812,2,2,2019-11-28 13:13:18,cancel,system
5337,2,5,2019-11-28 13:19:08,reserve,user
5337,2,5,2019-11-28 13:19:13,confirm,user
5712,2,4,2019-11-28 13:19:39,reserve,user
5841,2,2,2019-11-28 13:19:41,reserve,user
5617,2,90,2019-11-28 13:21:44,reserve,user
5617,2,90,2019-11-28 13:22:05,cancel,user
1929,2,90,2019-11-28 13:24:01,reserve,user
1929,2,90,2019-11-28 13:27:05,confirm,user
1929,2,90,2019-11-28 13:29:57,cancel,user
3860,2,3,2019-11-28 13:30:04,confirm,user
1395,2,1,2019-11-28 13:30:16,confirm,user
3860,2,3,2019-11-28 13:30:37,cancel,user
1295,2,90,2019-11-28 13:30:39,reserve,user
3860,2,3,2019-11-28 13:30:48,reserve,user
1295,2,90,2019-11-28 13:31:13,confirm,user
3860,2,3,2019-11-28 13:31:22,confirm,user
4864,2,6,2019-11-28 13:32:39,cancel,user
4862,2,6,2019-11-28 13:33:39,reserve,user
4862,2,6,2019-11-28 13:34:09,confirm,user
5337,2,5,2019-11-28 13:39:30,confirm,user
5712,2,4,2019-11-28 13:39:40,cancel,system
5841,2,2,2019-11-28 13:39:42,cancel,system
3812,2,2,2019-11-28 13:41:56,reserve,user
4862,2,6,2019-11-28 13:42:21,cancel,user
4862,2,4,2019-11-28 13:42:26,reserve,user
5337,2,5,2019-11-28 13:42:40,cancel,user
5337,2,6,2019-11-28 13:42:45,reserve,user
3812,2,2,2019-11-28 13:43:01,confirm,user
4862,2,4,2019-11-28 13:43:03,confirm,user
5337,2,6,2019-11-28 13:43:06,confirm,user
4862,2,4,2019-11-28 13:43:10,confirm,user
3790,2,5,2019-11-28 13:48:49,reserve,user
3790,2,5,2019-11-28 13:48:53,cancel,user
3790,2,5,2019-11-28 13:49:05,reserve,user
3790,2,5,2019-11-28 13:49:09,cancel,user
1751,2,5,2019-11-28 13:52:06,reserve,user
1751,2,5,2019-11-28 13:52:09,cancel,user
1636,2,7,2019-11-28 13:54:50,cancel,system
1089,2,8,2019-11-28 13:55:06,cancel,system
3824,2,5,2019-11-28 13:55:23,reserve,user
1089,2,8,2019-11-28 13:56:09,reserve,user
1636,2,7,2019-11-28 13:56:20,reserve,user
1636,2,7,2019-11-28 13:56:27,confirm,user
1089,2,8,2019-11-28 13:56:29,confirm,user
3824,2,5,2019-11-28 13:56:32,cancel,user
119,2,5,2019-11-28 13:56:42,reserve,user
908,2,92,2019-11-28 14:03:58,cancel,user
362,2,89,2019-11-28 14:04:00,cancel,system
362,2,89,2019-11-28 14:04:09,reserve,user
908,2,92,2019-11-28 14:04:15,reserve,user
237,2,91,2019-11-28 14:05:00,cancel,system
237,2,91,2019-11-28 14:06:20,reserve,user
362,2,89,2019-11-28 14:07:10,confirm,user
908,2,92,2019-11-28 14:07:19,confirm,user
237,2,91,2019-11-28 14:08:34,confirm,user
1295,2,90,2019-11-28 14:12:26,confirm,user
1395,2,1,2019-11-28 14:30:17,cancel,system
3860,2,3,2019-11-28 14:31:23,cancel,system
2819,2,3,2019-11-28 14:36:03,reserve,user
2819,2,3,2019-11-28 14:36:17,cancel,user
3860,2,3,2019-11-28 14:36:41,reserve,user
119,2,5,2019-11-28 14:36:42,cancel,system
1395,2,1,2019-11-28 14:36:49,reserve,user
5419,2,5,2019-11-28 14:37:19,reserve,user
5419,2,5,2019-11-28 14:37:21,cancel,user
5337,2,6,2019-11-28 14:40:02,confirm,user
3812,2,2,2019-11-28 14:43:02,cancel,system
3247,2,5,2019-11-28 14:43:05,reserve,user
4862,2,4,2019-11-28 14:43:11,cancel,system
3247,2,5,2019-11-28 14:43:33,cancel,user
1395,2,1,2019-11-28 14:50:31,cancel,user
3860,2,3,2019-11-28 14:51:01,cancel,user
1089,2,8,2019-11-28 14:52:33,cancel,user
1089,2,5,2019-11-28 14:52:41,reserve,user
556,2,1,2019-11-28 14:52:59,reserve,user
1089,2,5,2019-11-28 14:53:05,confirm,user
556,2,1,2019-11-28 14:53:11,confirm,user
556,2,1,2019-11-28 14:53:35,cancel,user
556,2,4,2019-11-28 14:53:51,reserve,user
556,2,4,2019-11-28 14:53:57,confirm,user
5872,2,1,2019-11-28 15:15:03,reserve,user
5872,2,1,2019-11-28 15:15:05,cancel,user
1636,2,7,2019-11-28 15:18:18,confirm,user
908,2,92,2019-11-28 15:19:40,confirm,user
1295,2,90,2019-11-28 15:20:15,confirm,user
362,2,89,2019-11-28 15:20:55,confirm,user
362,2,89,2019-11-28 15:21:03,confirm,user
2696,2,1,2019-11-28 15:21:43,reserve,user
2696,2,1,2019-11-28 15:21:45,cancel,user
2696,2,1,2019-11-28 15:21:59,reserve,user
2696,2,1,2019-11-28 15:22:07,cancel,user
1643,2,2,2019-11-28 15:24:50,reserve,user
1643,2,2,2019-11-28 15:25:06,cancel,user
4624,2,8,2019-11-28 15:28:24,reserve,user
4624,2,8,2019-11-28 15:28:32,cancel,user
